시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년(남),1학년(여),2학년(남),2학년(여),3학년(남),3학년(여),4학년(남),4학년(여),5학년(남),5학년(여),6학년(남),6학년(여),특수학급(남),특수학급(여),순회학급(남),순회학급(여),계(남),계(여),총계,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,_merge,longitude,latitude
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001199,서울개명초등학교,2,공립,N,,28.0,32.0,24.0,27.0,30.0,32.0,32.0,17.0,23.0,25.0,23.0,26.0,3.0,0.0,0.0,0.0,163.0,159.0,322.0,,N,단설,주간,19840504,19831203,1153010700,서울특별시 구로구 개봉동,산64-21.,152093,8355,서울특별시 구로구 개봉로1다길 16-9,"(개봉동,개명초등학교)",37.482999,126.850268,02-2684-5117,02-2617-6713,http://kaemyong.sen.es.kr,남녀공학,both,126.8502362,37.4827693
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001200,서울개봉초등학교,2,공립,N,,98.0,91.0,79.0,79.0,87.0,74.0,89.0,83.0,73.0,86.0,86.0,63.0,8.0,3.0,0.0,0.0,520.0,479.0,999.0,,N,단설,주간,19711204,19710901,1153010700,서울특별시 구로구 개봉동,266번지.,152093,8333,서울특별시 구로구 개봉로16길 30-11,(개봉동),37.4895231088062,126.857974791107,02-2612-6058,02-2616-8387,http://gaebong.sen.es.kr,남녀공학,both,126.8583074,37.4897272
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001201,서울개웅초등학교,2,공립,N,,36.0,34.0,40.0,48.0,48.0,30.0,46.0,55.0,36.0,53.0,47.0,32.0,8.0,1.0,0.0,0.0,261.0,253.0,514.0,,N,단설,주간,19980731,19980731,1153010700,서울특별시 구로구 개봉동,산53-25번지(개웅초롱길 84).,152093,8349,서울특별시 구로구 개봉로11길 98,"(개봉동,개웅초등학교)",37.4885725820655,126.849984640827,02-2683-1291,02-2683-1726,http://gaewoong.sen.es.kr,남녀공학,both,126.8499736,37.4885768
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001202,서울고산초등학교,2,공립,N,,36.0,31.0,32.0,29.0,34.0,30.0,37.0,46.0,34.0,24.0,34.0,34.0,3.0,3.0,0.0,0.0,210.0,197.0,407.0,,N,단설,주간,19911029,19910902,1153010600,서울특별시 구로구 고척동,76-10번지.,152081,8223,서울특별시 구로구 중앙로 6,"(고척동, 고산초등학교)",37.4989736330761,126.864773838029,02-2617-0591,02-2617-0581,http://kohsan.sen.es.kr,남녀공학,both,126.8652414,37.4992235
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001203,서울고척초등학교,2,공립,N,,29.0,40.0,20.0,23.0,28.0,31.0,33.0,32.0,21.0,37.0,37.0,27.0,3.0,1.0,0.0,0.0,171.0,191.0,362.0,,N,단설,주간,19671206,19671206,1153010600,서울특별시 구로구 고척동,130번지(경서로 31).,152828,8232,서울특별시 구로구 경서로 31,(고척동),37.5009466670416,126.856980574449,02-2618-6212,02-2616-8059,http://gocheok.sen.es.kr,남녀공학,both,126.8569976,37.5010419
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001204,서울구로남초등학교,2,공립,N,,37.0,28.0,31.0,35.0,36.0,29.0,67.0,48.0,42.0,34.0,35.0,41.0,3.0,2.0,0.0,0.0,251.0,217.0,468.0,,N,단설,주간,19640311,19640311,1153010200,서울특별시 구로구 구로동,253번지.,08375,8375,서울특별시 구로구 디지털로27길 76,"(구로동,구로남초등학교)",37.4854394,126.890974,02-859-0501,02-859-0221,http://guronam.sen.es.kr,남녀공학,both,126.8905483,37.4850266
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001205,서울구로초등학교,2,공립,N,,34.0,39.0,32.0,33.0,37.0,36.0,39.0,45.0,29.0,33.0,44.0,47.0,6.0,3.0,0.0,0.0,221.0,236.0,457.0,,N,단설,주간,19500620,19500620,1153010200,서울특별시 구로구 구로동,443번지.,152857,8283,서울특별시 구로구 구로중앙로27나길 9,", 구로동443 (구로동)",37.497058,126.886245,02-861-1941,02-861-1944,http://guro.sen.es.kr,남녀공학,both,126.8858699,37.4972513
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001206,서울구일초등학교,2,공립,N,,80.0,94.0,84.0,89.0,108.0,86.0,92.0,100.0,95.0,89.0,88.0,92.0,6.0,2.0,0.0,0.0,553.0,552.0,1105.0,,N,단설,주간,19871022,19871022,1153010200,서울특별시 구로구 구로동,구일길66.,08324,8324,서울특별시 구로구 구일로 68,"(구로동,구일초등학교)",37.4931916033675,126.873473274906,02-869-9101,02-869-9166,http://guil.sen.es.kr,남녀공학,both,126.8733087,37.4930850
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001207,서울금산초등학교,2,공립,N,,19.0,30.0,19.0,23.0,22.0,19.0,41.0,23.0,24.0,27.0,30.0,18.0,0.0,0.0,0.0,0.0,155.0,140.0,295.0,,N,단설,주간,19981016,19980731,1154510300,서울특별시 금천구 시흥동,산 6-7.,153033,8651,서울특별시 금천구 시흥대로24길 57,"(시흥동, 서울금산초등학교)",37.441305,126.907937,02-806-0254,02-806-0253,http://gumsan.sen.es.kr,남녀공학,both,126.9081818,37.4415927
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001208,서울금천초등학교,2,공립,N,,21.0,10.0,12.0,12.0,8.0,9.0,14.0,8.0,5.0,20.0,18.0,16.0,1.0,1.0,0.0,0.0,79.0,76.0,155.0,,N,단설,주간,19840417,19831007,1154510300,서울특별시 금천구 시흥동,218-6.,153841,8571,서울특별시 금천구 탑골로5길 60,(시흥동),37.454978,126.912769,02-802-4970,02-895-0469,http://kumcheon.sen.es.kr,남녀공학,both,126.9127445,37.4546934
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001209,서울당산초등학교,2,공립,N,,35.0,30.0,26.0,29.0,30.0,18.0,29.0,29.0,24.0,28.0,23.0,33.0,1.0,4.0,0.0,0.0,168.0,171.0,339.0,,N,단설,주간,19451008,19450815,1156012800,서울특별시 영등포구 양평동4가,323번지.,150867,7206,서울특별시 영등포구 선유로55길 32,", 서울당산초등학교 (양평동4가)",37.5401200198849,126.896241292068,02-2633-1046,02-2635-0626,http://dangsan.sen.es.kr,남녀공학,both,126.8963215,37.5396641
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001210,서울당서초등학교,2,공립,N,,115.0,109.0,107.0,103.0,108.0,101.0,103.0,112.0,87.0,124.0,73.0,86.0,0.0,0.0,0.0,0.0,593.0,635.0,1228.0,,N,단설,주간,19841101,19840730,1156011500,서울특별시 영등포구 당산동5가,5-3.,150045,7213,서울특별시 영등포구 당산로 187,", 서울당서초등학교 (당산동5가)",37.5320285188173,126.899814084005,02-2675-4532,02-2675-3722,http://dangseo.sen.es.kr,남녀공학,both,126.8996044,37.5318719
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001211,서울당중초등학교,2,공립,N,,48.0,50.0,60.0,48.0,45.0,41.0,44.0,42.0,53.0,40.0,46.0,42.0,6.0,5.0,0.0,0.0,302.0,268.0,570.0,,N,단설,주간,19491028,19491028,1156012700,서울특별시 영등포구 양평동3가,42.,150103,7271,서울특별시 영등포구 선유로 131,", 서울당중초등학교 (양평동3가)",37.526186,126.890007,02-2633-1416,02-2636-1990,http://dangjung.sen.es.kr,남녀공학,both,126.8899937,37.5265223
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001212,서울대길초등학교,2,공립,N,,38.0,20.0,44.0,32.0,35.0,36.0,33.0,50.0,35.0,41.0,45.0,37.0,8.0,0.0,0.0,0.0,238.0,216.0,454.0,,N,단설,주간,19830914,19830914,1156013200,서울특별시 영등포구 신길동,4482번지.,150860,7434,서울특별시 영등포구 대방천로 206,", 서울대길초등학교 (신길동)",37.498204,126.913454,02-842-4500,02-842-4516,http://idaegil.sen.es.kr,남녀공학,both,126.9130120,37.4980850
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001213,서울대동초등학교,2,공립,N,,18.0,19.0,34.0,18.0,24.0,19.0,33.0,25.0,43.0,28.0,46.0,28.0,3.0,1.0,0.0,0.0,201.0,138.0,339.0,,N,단설,주간,19801002,19801002,1156013300,서울특별시 영등포구 대림동,702.,150072,7418,서울특별시 영등포구 대림로21길 6,", 서울대동초등학교 (대림동)",37.4937036790785,126.900118598546,02-6379-6200,02-833-7476,http://daedong.sen.es.kr,남녀공학,both,126.9004869,37.4935889
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001214,서울대방초등학교,2,공립,N,,115.0,135.0,150.0,113.0,94.0,134.0,104.0,86.0,108.0,78.0,101.0,76.0,6.0,1.0,0.0,0.0,678.0,623.0,1301.0,,N,단설,주간,19550427,19550427,1156013200,서울특별시 영등포구 신길동,1444번지.,150856,7391,서울특별시 영등포구 여의대방로35길 14,(신길동),37.5030997138623,126.91944520138,02-833-0083,02-833-3453,http://daebang.sen.es.kr,남녀공학,both,126.9194714,37.5024003
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001215,서울대영초등학교,2,공립,N,,102.0,110.0,98.0,77.0,70.0,80.0,72.0,77.0,66.0,75.0,58.0,62.0,7.0,0.0,0.0,0.0,473.0,481.0,954.0,,N,단설,주간,19880422,19871221,1156013200,서울특별시 영등포구 신길동,341-1번지.,07397,7397,서울특별시 영등포구 신길로23길 43,"(신길동,대영초등학교)",37.502647,126.905936,02-846-1996,02-846-8697,http://daeyoung.sen.es.kr,남녀공학,both,126.9062000,37.5027580
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001216,서울덕의초등학교,2,공립,N,,85.0,86.0,68.0,80.0,82.0,70.0,97.0,87.0,88.0,99.0,88.0,87.0,0.0,0.0,0.0,0.0,508.0,509.0,1017.0,,N,단설,주간,19831201,19831201,1153010600,서울특별시 구로구 고척동,217.,152832,8241,서울특별시 구로구 고척로 213,"(고척동,덕의초등학교)",37.5060287767582,126.857346367296,02-2685-0928,02-2685-0938,http://dukeui.sen.es.kr,남녀공학,both,126.8568224,37.5063662
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001217,서울도림초등학교,2,공립,N,,22.0,33.0,27.0,36.0,35.0,26.0,39.0,44.0,35.0,35.0,33.0,37.0,2.0,2.0,0.0,0.0,193.0,213.0,406.0,,N,단설,주간,19560324,19560324,1156013200,서울특별시 영등포구 신길동,288번지.,150050,7384,서울특별시 영등포구 가마산로65길 22,", 서울도림초등학교 (신길동)",37.5086804970648,126.907115536437,02-832-0590,02-833-6612,http://seouldorim.sen.es.kr,남녀공학,both,126.9064926,37.5080418
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001218,서울도신초등학교,2,공립,N,,23.0,23.0,10.0,20.0,14.0,20.0,22.0,15.0,24.0,25.0,22.0,26.0,2.0,1.0,0.0,0.0,117.0,130.0,247.0,,N,단설,주간,19740910,19731213,1156013300,서울특별시 영등포구 대림동,741-3번지.,150815,7409,서울특별시 영등포구 도림로53길 32-9,", 서울도신초등학교 (대림동)",37.4992687949332,126.900712817156,02-835-1501,02-835-1505,http://doshin.sen.es.kr,남녀공학,both,126.9011184,37.4988263
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001219,서울독산초등학교,2,공립,N,,50.0,34.0,49.0,41.0,37.0,55.0,43.0,38.0,59.0,44.0,55.0,42.0,10.0,4.0,0.0,0.0,303.0,258.0,561.0,,N,단설,주간,19780411,19770901,1154510200,서울특별시 금천구 독산동,1034번지(독산초등길 23).,08617,8617,서울특별시 금천구 시흥대로104길 31,"(독산동,독산초등학교)",37.465365,126.899965,02-895-0535,02-895-0646,http://doksan.sen.es.kr,남녀공학,both,126.9004443,37.4655892
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001220,서울동구로초등학교,2,공립,N,,25.0,23.0,31.0,30.0,26.0,23.0,33.0,32.0,26.0,33.0,37.0,33.0,2.0,0.0,0.0,0.0,180.0,174.0,354.0,,N,단설,주간,19710404,19710901,1153010200,서울특별시 구로구 구로동,93 (동구로길 29).,152054,8303,서울특별시 구로구 구로중앙로14길 43,", 서울동구로초등학교 (구로동)",37.49487041449689,126.89276832695556,02-853-2407,02-851-0053,http://dongguro.sen.es.kr,남녀공학,both,126.8923318,37.4952683
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001221,서울두산초등학교,2,공립,N,,71.0,66.0,44.0,53.0,38.0,32.0,50.0,42.0,41.0,42.0,44.0,37.0,4.0,7.0,0.0,0.0,292.0,279.0,571.0,,N,단설,주간,19851030,19850701,1154510200,서울특별시 금천구 독산동,1002-5(독산역길 90).,153829,8587,서울특별시 금천구 범안로11길 3,", 서울두산초등학교 (독산동)",37.4675482979243,126.89094737488,02-804-1112,02-892-5957,http://doosan.sen.es.kr,남녀공학,both,126.8906327,37.4674221
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001222,서울매봉초등학교,2,공립,N,,23.0,23.0,18.0,18.0,17.0,20.0,25.0,24.0,21.0,27.0,17.0,26.0,5.0,1.0,0.0,0.0,126.0,139.0,265.0,,N,단설,주간,19851028,19850701,1153010700,서울특별시 구로구 개봉동,3번지.,152091,8251,서울특별시 구로구 고척로21길 55,", 서울매봉초등학교 (개봉동)",37.50479,126.844402,02-2683-3565,02-2686-3384,http://maebong.sen.es.kr,남녀공학,both,126.8444918,37.5044872
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001223,서울문교초등학교,2,공립,N,,17.0,22.0,22.0,29.0,18.0,22.0,21.0,15.0,22.0,23.0,19.0,27.0,6.0,0.0,0.0,0.0,125.0,138.0,263.0,,N,단설,주간,19930506,19930227,1154510200,서울특별시 금천구 독산동,산202-1번지.,153012,8561,서울특별시 금천구 독산로54길 102,", 문교초등학교 (독산동)",37.4665726,126.908881,02-896-0144,02-895-3278,http://mungyo.sen.es.kr,남녀공학,both,126.9088810,37.4665726
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001224,서울문래초등학교,2,공립,N,,108.0,94.0,101.0,71.0,104.0,93.0,113.0,110.0,84.0,105.0,85.0,100.0,8.0,0.0,0.0,0.0,603.0,573.0,1176.0,,N,단설,주간,19851029,19850710,1156012100,서울특별시 영등포구 문래동3가,77-7번지.,150093,7295,서울특별시 영등포구 문래로 104,"(문래동3가, 문래초등학교)",37.518471,126.893229,02-2677-6861,02-2677-6528,http://mullae.sen.es.kr,남녀공학,both,126.8932750,37.5182080
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001225,서울문백초등학교,2,공립,N,,46.0,56.0,49.0,51.0,53.0,45.0,59.0,53.0,55.0,61.0,64.0,45.0,5.0,2.0,0.0,0.0,331.0,313.0,644.0,,N,단설,주간,19810918,19810713,1154510300,서울특별시 금천구 시흥동,564-5번지.,153030,8634,서울특별시 금천구 시흥대로47길 43-1,"(시흥동, 문백초등학교)",37.4470769893004,126.898697930024,02-803-4155,02-892-2269,https://munbaek.sen.es.kr,남녀공학,both,126.8994200,37.4469084
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001226,서울문성초등학교,2,공립,N,,45.0,38.0,20.0,18.0,32.0,28.0,38.0,35.0,30.0,34.0,27.0,36.0,4.0,4.0,0.0,0.0,196.0,193.0,389.0,,N,단설,주간,19560406,19551207,1154510200,서울특별시 금천구 독산동,982.,153010,8540,서울특별시 금천구 시흥대로 460,", 서울문성초등학교  (독산동)",37.4744862609121,126.899275945519,02-867-1669,02-859-7026,http://munsung.sen.es.kr,남녀공학,both,126.8992192,37.4746380
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001227,서울미래초등학교,2,공립,N,,53.0,56.0,51.0,50.0,43.0,44.0,39.0,54.0,36.0,42.0,48.0,35.0,0.0,0.0,0.0,0.0,270.0,281.0,551.0,,N,병설,주간,20020301,20020301,1153010200,서울특별시 구로구 구로동,3-13 서울미래초등학교.,152055,8288,서울특별시 구로구 새말로 73,", 서울미래초등학교 (구로동)",37.5051068276712,126.888078906578,02-868-1981,02-868-1999,http://mirae.sen.es.kr,남녀공학,both,126.8880070,37.5051919
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001228,서울백산초등학교,2,공립,N,,17.0,25.0,20.0,17.0,17.0,16.0,30.0,22.0,30.0,19.0,34.0,21.0,4.0,2.0,0.0,0.0,152.0,122.0,274.0,,N,병설,주간,19740326,19730810,1154510300,서울특별시 금천구 시흥동,438-5번지.,153846,8650,서울특별시 금천구 시흥대로38길 78,"(시흥동, 백산초등학교)",37.447032,126.904917,02-802-6475,02-803-8820,http://backsan.sen.es.kr,남녀공학,both,126.9050196,37.4467347
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001229,서울세곡초등학교,2,공립,N,,38.0,40.0,40.0,50.0,42.0,35.0,44.0,61.0,37.0,33.0,48.0,43.0,2.0,4.0,0.0,0.0,251.0,266.0,517.0,,N,단설,주간,19721101,19721101,1153010600,서울특별시 구로구 고척동,253-129번지.,152834,8245,서울특별시 구로구 고척로33길 34,"(고척동,세곡초등학교)",37.5050562821244,126.849119269032,02-2613-5275,02-2685-9187,http://segok.sen.es.kr,남녀공학,both,126.8491281,37.5050972
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001230,서울시흥초등학교,2,공립,N,,30.0,30.0,40.0,31.0,44.0,26.0,40.0,46.0,43.0,42.0,54.0,49.0,11.0,5.0,0.0,0.0,262.0,229.0,491.0,,N,단설,주간,19110701,19110701,1154510300,서울특별시 금천구 시흥동,841-19.,153856,8627,서울특별시 금천구 독산로23길 26,", 서울시흥초등학교 (시흥동)",37.4553388190472,126.904640802438,02-896-9500,02-892-4128,http://siheung.sen.es.kr,남녀공학,both,126.9049358,37.4551006
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001231,서울신구로초등학교,2,공립,N,,34.0,42.0,35.0,35.0,36.0,30.0,44.0,46.0,32.0,32.0,42.0,27.0,3.0,6.0,0.0,0.0,226.0,218.0,444.0,,N,단설,주간,19821026,19821026,1153010200,서울특별시 구로구 구로5동,105.,152842,8299,서울특별시 구로구 가마산로27길 69,"(구로동,서울신구로초등학교)",37.4996591332025,126.889765279528,02-862-7192,02-869-7192,http://singuro.sen.es.kr,남녀공학,both,126.8888900,37.4993045
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001232,서울신대림초등학교,2,공립,N,,48.0,35.0,41.0,33.0,32.0,28.0,26.0,30.0,22.0,34.0,24.0,26.0,3.0,3.0,0.0,0.0,196.0,189.0,385.0,,N,단설,주간,19950301,19950110,1156013300,서울특별시 영등포구 대림동,970-1번지 .,150822,7439,서울특별시 영등포구 대림로8길 25,(대림동),37.4913694888304,126.905997165157,02-849-0737,02-836-6159,http://sdr.sen.es.kr,남녀공학,both,126.9057395,37.4922122
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001233,서울신도림초등학교,2,공립,N,,117.0,115.0,104.0,111.0,122.0,96.0,85.0,115.0,119.0,128.0,88.0,85.0,6.0,3.0,0.0,0.0,641.0,653.0,1294.0,,N,단설,주간,19821022,19821022,1153010100,서울특별시 구로구 신도림동,303.,152887,8201,서울특별시 구로구 신도림로19길 44,", 서울신도림초등학교 (신도림동)",37.512405028721,126.880779312302,02-2677-2645,02-2677-3544,http://sindorim.sen.es.kr,남녀공학,both,126.8831886,37.5123003
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001234,서울신미림초등학교,2,공립,N,,92.0,81.0,68.0,63.0,44.0,89.0,76.0,85.0,58.0,71.0,83.0,81.0,0.0,0.0,0.0,0.0,421.0,470.0,891.0,,N,단설,주간,20020607,20020301,1153010100,서울특별시 구로구 신도림동,398-28번지.,152887,8211,서울특별시 구로구 신도림로 26,"(신도림동, 신미림초등학교)",37.5071419202149,126.879552627226,02-2676-8644,02-2676-7592,http://sinmirim.sen.es.kr,남녀공학,both,126.8797202,37.5067665
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001235,서울신영초등학교,2,공립,N,,35.0,41.0,33.0,47.0,34.0,40.0,53.0,40.0,39.0,41.0,30.0,40.0,6.0,3.0,0.0,0.0,230.0,252.0,482.0,,N,단설,주간,19821011,19820707,1156013300,서울특별시 영등포구 대림동,781.,150073,7378,서울특별시 영등포구 도신로4길 32,"(대림동,신영초등학교)",37.5010055678386,126.896096400965,02-843-2964,02-831-4793,http://shinyoung.sen.es.kr,남녀공학,both,126.8957688,37.5006343
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001236,서울신흥초등학교,2,공립,N,,40.0,38.0,49.0,48.0,44.0,41.0,40.0,53.0,47.0,46.0,43.0,44.0,5.0,2.0,0.0,0.0,268.0,272.0,540.0,,N,단설,주간,19911030,19911030,1154510300,서울특별시 금천구 시흥동,산126-1.,153030,8569,서울특별시 금천구 독산로36나길 21,"(시흥동, 신흥초등학교)",37.4593466248613,126.909351255528,02-894-5148,02-896-6357,http://sinheung.sen.es.kr,남녀공학,both,126.9086187,37.4596985
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001237,서울안천초등학교,2,공립,N,,17.0,22.0,16.0,10.0,16.0,20.0,25.0,21.0,24.0,13.0,35.0,22.0,5.0,2.0,0.0,0.0,138.0,110.0,248.0,,N,단설,주간,19911004,19910121,1154510200,서울특별시 금천구 독산동,1090번지.,153833,8597,서울특별시 금천구 한내로 69-16,", 서울안천초등학교 (독산동)",37.4585983,126.8884707,02-894-0858,02-809-8156,http://ancheon.sen.es.kr,남녀공학,both,126.8884707,37.4585983
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001238,서울여의도초등학교,2,공립,N,,86.0,77.0,97.0,78.0,71.0,86.0,101.0,89.0,81.0,75.0,89.0,114.0,7.0,3.0,0.0,0.0,532.0,522.0,1054.0,,N,단설,주간,19711101,19711101,1156011000,서울특별시 영등포구 여의도동,40-3번지.,07341,7341,서울특별시 영등포구 여의대방로 439,", 서울여의도초등학교 (여의도동)",37.5232062635113,126.936795004546,02-786-7823,02-786-7827,http://yeouido.sen.es.kr,남녀공학,both,126.9368017,37.5231903
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001239,서울영남초등학교,2,공립,N,,19.0,17.0,12.0,16.0,13.0,18.0,29.0,26.0,30.0,21.0,11.0,30.0,1.0,3.0,0.0,0.0,115.0,131.0,246.0,,N,단설,주간,19560517,19560326,1154510200,서울특별시 금천구 독산동,59-27번지(산기슭1길 60).,153805,8551,서울특별시 금천구 문성로 62-15,(독산동),37.475435,126.909864,02-861-7147,02-861-7010,http://seoulyeongnam.sen.es.kr,남녀공학,both,126.9099306,37.4757797
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001240,서울영동초등학교,2,공립,N,,37.0,35.0,47.0,33.0,39.0,30.0,34.0,20.0,29.0,41.0,32.0,27.0,5.0,0.0,0.0,0.0,223.0,186.0,409.0,,N,단설,주간,19560517,19560517,1156011600,서울특별시 영등포구 당산동6가,121-22번지.,150808,7229,서울특별시 영등포구 국회대로53길 20,", (당산동, 영동초등학교) (당산동)",37.52653,126.907419,02-2633-7450,02-2678-6569,http://youngdong.sen.es.kr,남녀공학,both,126.9076001,37.5269133
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001241,서울영등포초등학교,2,공립,N,,33.0,18.0,26.0,24.0,16.0,18.0,21.0,17.0,24.0,19.0,31.0,19.0,5.0,2.0,0.0,0.0,156.0,117.0,273.0,,N,단설,주간,19451101,19451101,1156011900,서울특별시 영등포구 문래동1가,35-2번지.,150091,7363,서울특별시 영등포구 경인로 756,(문래동1가),37.5129475656688,126.898260591726,02-2633-6544,02-2675-0827,http://ydp.sen.es.kr,남녀공학,both,126.8982000,37.5128845
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001242,서울영림초등학교,2,공립,N,,19.0,24.0,16.0,16.0,16.0,18.0,16.0,18.0,18.0,17.0,19.0,13.0,0.0,0.0,0.0,0.0,104.0,106.0,210.0,,N,단설,주간,19821004,19820707,1156013300,서울특별시 영등포구 대림동,993-16.,150823,7445,서울특별시 영등포구 시흥대로173길 14,", 서울영림초등학교 (대림동)",37.48744,126.902652,02-834-3181,02-834-3187,http://younglim.sen.es.kr,남녀공학,both,126.9025310,37.4872863
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001243,서울영서초등학교,2,공립,N,,55.0,57.0,53.0,52.0,70.0,52.0,59.0,67.0,58.0,55.0,70.0,57.0,4.0,0.0,0.0,0.0,369.0,340.0,709.0,,N,병설,주간,19790928,19790202,1153010200,서울특별시 구로구 구로동,165-1번지 (영서길 29 ).,152847,8370,서울특별시 구로구 도림로20길 57,", 영서초등학교 (구로동)",37.4883984,126.8947321,02-838-5212,02-861-1711,http://youngseo.sen.es.kr,남녀공학,both,126.8947321,37.4883984
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001244,서울영신초등학교,2,공립,N,,78.0,61.0,69.0,67.0,68.0,47.0,82.0,76.0,77.0,74.0,68.0,69.0,7.0,2.0,0.0,0.0,449.0,396.0,845.0,,N,단설,주간,19671102,19671127,1156013200,서울특별시 영등포구 신길동,121.,150839,7350,서울특별시 영등포구 도신로60길 23,(신길동),37.5098097010897,126.918429099912,02-848-8560,02-848-8598,http://youngsin.sen.es.kr,남녀공학,both,126.9179370,37.5100500
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001245,서울영원초등학교,2,공립,N,,58.0,47.0,46.0,48.0,57.0,34.0,54.0,44.0,43.0,47.0,40.0,39.0,1.0,2.0,0.0,0.0,299.0,261.0,560.0,,N,단설,주간,20020901,20020901,1156010100,서울특별시 영등포구 영등포동,647-2번지.,150899,7365,서울특별시 영등포구 도영로 22길 31,(도림동),37.510888,126.902189,02-835-9472,02-835-9435,http://syw.sen.es.kr,남녀공학,both,126.9021179,37.5107497
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001246,서울영일초등학교,2,공립,N,,26.0,24.0,19.0,14.0,25.0,19.0,25.0,24.0,31.0,16.0,36.0,19.0,3.0,4.0,0.0,0.0,165.0,120.0,285.0,,N,단설,주간,19671129,19671129,1153010300,서울특별시 구로구 가리봉동,17번지.,152800,8321,서울특별시 구로구 남부순환로105길 218,", 서울영일초등학교 (가리봉동)",37.4856445741437,126.883811365561,02-861-0426,02-861-0429,http://syoungil.sen.es.kr,남녀공학,both,126.8837829,37.4853862
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001247,서울영중초등학교,2,공립,N,,52.0,37.0,39.0,37.0,32.0,29.0,45.0,37.0,34.0,38.0,27.0,26.0,3.0,2.0,0.0,0.0,232.0,206.0,438.0,,N,단설,주간,19491025,19490401,1156010800,서울특별시 영등포구 영등포동7가,53번지.,150037,7245,서울특별시 영등포구 양산로 185,", 서울영중초등학교 (영등포동7가)",37.523798,126.9039299,02-2633-9428,02-2631-2712,http://youngjoong.sen.es.kr,남녀공학,both,126.9039299,37.5237979
